Date|Contact|Amount|Reference
/Date(1755216000000+0000)/|Unit C|1000.0|dues
/Date(1755216000000+0000)/|Unit D|21000.0|rent
/Date(1755216000000+0000)/|Unit G|3000.0|rent
/Date(1755216000000+0000)/|Unit G|500.0|dues
/Date(1755216000000+0000)/|Unit D|1000.0|dues
/Date(1755302400000+0000)/|Unit F|19000.0|rent
/Date(1755302400000+0000)/|Unit F|3000.0|dues/add 2000 fr.rental 19k
/Date(1756339200000+0000)/|Unit A|21000.0|rent
/Date(1756339200000+0000)/|Unit A|1000.0|dues
/Date(1756339200000+0000)/|Unit A|1090.0|water
/Date(1756339200000+0000)/|Unit E|1000.0|dues
/Date(1756339200000+0000)/|Unit E|19000.0|rent
/Date(1756339200000+0000)/|Unit E|872.0|water
/Date(1757376000000+0000)/|Unit B|1090.0|water
/Date(1757376000000+0000)/|Unit B|19000.0|rent
/Date(1757376000000+0000)/|Unit B|1000.0|dues
/Date(1757376000000+0000)/|Unit G|327.0|water
/Date(1757376000000+0000)/|Unit G|494.0|elect
/Date(1757376000000+0000)/|Unit G|500.0|dues
/Date(1757376000000+0000)/|Unit G|3000.0|rent
/Date(1757894400000+0000)/|Unit F|3161.0|water
/Date(1757894400000+0000)/|Unit C|18000.0|rent
/Date(1757894400000+0000)/|Unit C|1000.0|dues
/Date(1759708800000+0000)/|Unit D|69000.0|rental 1 month advance 2months dposit
/Date(1759708800000+0000)/|Unit C|2507.0|water
/Date(1759708800000+0000)/|Unit E|1000.0|dues
/Date(1759708800000+0000)/|Unit F|1000.0|dues
/Date(1759708800000+0000)/|Unit A|1000.0|dues
/Date(1759708800000+0000)/|Unit F|21000.0|rent
/Date(1759708800000+0000)/|Unit E|19000.0|rent
/Date(1759708800000+0000)/|Unit A|1334.0|water
/Date(1759708800000+0000)/|Unit A|21000.0|rent
/Date(1759708800000+0000)/|Unit G|212.0|water
/Date(1759708800000+0000)/|Unit G|284.0|elect
/Date(1759708800000+0000)/|Unit C|1000.0|dues
/Date(1759708800000+0000)/|Unit C|18000.0|rent
/Date(1760659200000+0000)/|Unit C|2911.0|water
/Date(1760659200000+0000)/|Unit B|1577.0|water
/Date(1760659200000+0000)/|Unit G|500.0|dues
/Date(1760659200000+0000)/|Unit G|3000.0|rent
/Date(1760659200000+0000)/|Unit B|19000.0|rent
/Date(1760659200000+0000)/|Unit B|1000.0|dues
/Date(1760659200000+0000)/|Unit F|1000.0|dues
/Date(1760659200000+0000)/|Unit F|21000.0|rent
/Date(1761177600000+0000)/|Unit F|3518.0|water
/Date(1761177600000+0000)/|Unit E|968.0|water
/Date(1761177600000+0000)/|Unit E|1000.0|dues
/Date(1761177600000+0000)/|Unit G|367.12|water
/Date(1761177600000+0000)/|Unit E|826.02|water
/Date(1761177600000+0000)/|Unit E|19000.0|rent
/Date(1763078400000+0000)/|Unit F|2386.0|water
/Date(1763078400000+0000)/|Unit B|917.8|water
/Date(1763078400000+0000)/|Unit A|1000.0|dues
/Date(1763078400000+0000)/|Unit A|826.47|water
/Date(1763078400000+0000)/|Unit A|21000.0|rent
/Date(1763078400000+0000)/|Unit G|326.0|elect
/Date(1763078400000+0000)/|Unit D|22000.0|rent
/Date(1763078400000+0000)/|Unit D|1000.0|dues
/Date(1763078400000+0000)/|Unit F|19000.0|rent
/Date(1763078400000+0000)/|Unit G|3000.0|rent
/Date(1763078400000+0000)/|Unit G|500.0|dues
/Date(1763078400000+0000)/|Unit C|18000.0|rent
/Date(1763078400000+0000)/|Unit B|19000.0|rent
/Date(1763078400000+0000)/|Unit C|1000.0|dues
/Date(1763078400000+0000)/|Unit F|1000.0|dues
/Date(1763078400000+0000)/|Unit B|1000.0|dues
/Date(1763856000000+0000)/|jon flojo|5000.0|Jon
/Date(1763856000000+0000)/|Unit C|2202.79|water
/Date(1763856000000+0000)/|Unit E|1000.0|dues
/Date(1763856000000+0000)/|Unit E|19000.0|rent
/Date(1763856000000+0000)/|Unit E|702.0|water
/Date(1764460800000+0000)/|Unit A|1000.0|dues
/Date(1764460800000+0000)/|Unit A|21000.0|rent
/Date(1764460800000+0000)/|Unit A|602.0|water
/Date(1764460800000+0000)/|Unit G|301.0|water
/Date(1764460800000+0000)/|Unit G|494.0|elect
/Date(1764460800000+0000)/|jon flojo|4500.0|payment JON &Jasmin difference
/Date(1764633600000+0000)/|Unit F rent|2000.0|
/Date(1765411200000+0000)/|Unit C|1505.0|water
/Date(1765411200000+0000)/|Unit B|1304.0|water
/Date(1765411200000+0000)/|Unit G|500.0|dues
/Date(1765411200000+0000)/|Unit G|3000.0|rent
/Date(1765411200000+0000)/|Unit C|1000.0|dues
/Date(1765411200000+0000)/|Unit C|18000.0|rent
/Date(1765411200000+0000)/|Unit B|1000.0|dues
/Date(1765411200000+0000)/|Unit D|1000.0|dues
/Date(1765411200000+0000)/|Unit B|19000.0|rent
/Date(1765411200000+0000)/|Unit D|22000.0|rent
/Date(1765756800000+0000)/|Unit F|3010.0|water
/Date(1765756800000+0000)/|Unit F|21000.0|rent
/Date(1765756800000+0000)/|Unit F|1000.0|dues
/Date(1767657600000+0000)/|Unit D|1103.0|water
/Date(1767657600000+0000)/|Unit E|1000.0|dues
/Date(1767657600000+0000)/|Unit E|734.31|water
/Date(1767657600000+0000)/|Unit D|22000.0|rent
/Date(1767657600000+0000)/|Unit D|1000.0|dues
/Date(1767657600000+0000)/|Unit E|19000.0|rent
/Date(1767657600000+0000)/|Unit A|21000.0|rent
/Date(1768003200000+0000)/|Unit G|326.0|water
/Date(1768003200000+0000)/|Unit G|646.36|elect
/Date(1768003200000+0000)/|Unit A|1000.0|dues
/Date(1768003200000+0000)/|Unit A|571.13|water
/Date(1768003200000+0000)/|Unit G|500.0|dues
/Date(1768003200000+0000)/|Unit G|3000.0|rent
/Date(1768521600000+0000)/|Unit F|2284.52|water
/Date(1768521600000+0000)/|Unit C|2529.0|water
/Date(1768521600000+0000)/|Unit B|815.9|water
/Date(1768521600000+0000)/|Unit B|19000.0|rent
/Date(1768521600000+0000)/|Unit C|18000.0|rent
/Date(1768521600000+0000)/|Unit C|1000.0|dues
/Date(1768521600000+0000)/|Unit B|1000.0|dues
/Date(1768521600000+0000)/|Unit F|21000.0|rent
/Date(1768521600000+0000)/|Unit F|1000.0|dues
/Date(1769212800000+0000)/|Unit E|1000.0|dues
/Date(1769212800000+0000)/|Unit E|19000.0|rent
/Date(1769212800000+0000)/|Unit E|896.0|water
/Date(1769299200000+0000)/|Unit D|1195.0|water
/Date(1770163200000+0000)/|Unit A|21000.0|rent
/Date(1770163200000+0000)/|Unit A|1000.0|dues
/Date(1770163200000+0000)/|Unit A|796.0|water
/Date(1770854400000+0000)/|Unit G|298.0|water
/Date(1770854400000+0000)/|Unit F|2888.0|water
/Date(1770854400000+0000)/|Unit F|21000.0|rent
/Date(1770854400000+0000)/|Unit C|18000.0|rent
/Date(1770854400000+0000)/|Unit B|19000.0|rent
/Date(1770854400000+0000)/|Unit B|1000.0|dues
/Date(1770854400000+0000)/|Unit C|2390.0|water
/Date(1770854400000+0000)/|Unit B|796.0|water
/Date(1770854400000+0000)/|Unit C|1000.0|dues
/Date(1770854400000+0000)/|Unit G|500.0|dues
/Date(1770854400000+0000)/|Unit G|3000.0|rent
/Date(1770854400000+0000)/|Unit F|1000.0|dues
/Date(1771718400000+0000)/|Unit G|730.0|elect
/Date(1771977600000+0000)/|Unit E|1000.0|water
/Date(1771977600000+0000)/|Unit E|19000.0|rent
/Date(1771977600000+0000)/|Unit G|763.0|elect
/Date(1771977600000+0000)/|Unit E|582.0|water
/Date(1772409600000+0000)/|Unit A|21000.0|rent
/Date(1772409600000+0000)/|Unit A|1000.0|dues
/Date(1772409600000+0000)/|Unit A|796.0|water
/Date(1772755200000+0000)/|Unit C|18000.0|rent
/Date(1772755200000+0000)/|Unit C|1000.0|dues
/Date(1772755200000+0000)/|Unit G|291.0|water
/Date(1773100800000+0000)/|Unit C|1455.0|water
/Date(1773100800000+0000)/|Unit B|19000.0|rent
/Date(1773100800000+0000)/|Unit B|1000.0|dues
