Type|InvoiceNumber|Date|Contact|Description|AccountCode|Quantity|UnitAmount|LineAmount|InvoiceTotal|Status
Sale|INV-0684|/Date(1522540800000+0000)/|Unit F|Water Unit F|200|1.0|737.0|737.0|737.0|PAID
Sale|INV-0682|/Date(1522540800000+0000)/|Unit A|Water Unit A|200|1.0|1139.0|1139.0|1139.0|PAID
Sale|INV-0683|/Date(1522540800000+0000)/|Unit B|Water Unit B|200|1.0|1273.0|1273.0|1273.0|PAID
Sale|INV-0669|/Date(1522540800000+0000)/|Unit B|Electricity Unit B|200|1.0|6955.0|6955.0|6955.0|PAID
Sale|INV-0717|/Date(1525132800000+0000)/|Unit G|Water Unit G||1.0||||PAID
Sale|INV-0724|/Date(1527120000000+0000)/|correction|Water Unit A|200|1.0|134.0|134.0|134.0|PAID
Sale|INV-0701|/Date(1525132800000+0000)/|Unit G|Electricity Unit G||1.0||||PAID
Sale|INV-0751|/Date(1527811200000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-0700|/Date(1525132800000+0000)/|Unit E|Electricity Unit E|200|1.0|11112.0|11112.0|11112.0|PAID
Sale|INV-0710|/Date(1525132800000+0000)/|Unit E|Water Unit E|200|1.0|2278.0|2278.0|2278.0|PAID
Sale|INV-0696|/Date(1525132800000+0000)/|Unit C|Water Unit C|200|1.0|1072.0|1072.0|1072.0|PAID
Sale|INV-0698|/Date(1525132800000+0000)/|Unit C|Electricity Unit C|200|1.0|7140.0|7140.0|7140.0|PAID
Sale|INV-0744|/Date(1527811200000+0000)/|Unit C|Rent Unit C|200|1.0|13650.0|13650.0|13650.0|PAID
Sale|INV-0739|/Date(1527811200000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-0748|/Date(1527811200000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0745|/Date(1527811200000+0000)/|Unit F|Rent Unit F|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0711|/Date(1525132800000+0000)/|Unit F|Water Unit F|200|1.0|1273.0|1273.0|1273.0|PAID
Sale|INV-0714|/Date(1525132800000+0000)/|Unit F|Electricity Unit F|200|1.0|1476.0|1476.0|1476.0|PAID
Sale|INV-0728|/Date(1527811200000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0743|/Date(1527811200000+0000)/|Unit E|Rent Unit E|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0747|/Date(1527811200000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0725|/Date(1527811200000+0000)/|Unit D|Rent Unit D|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0699|/Date(1525132800000+0000)/|Unit D|Electricity Unit D|200|1.0|4716.0|4716.0|4716.0|PAID
Sale|INV-0697|/Date(1525132800000+0000)/|Unit D|Water Unit D|200|1.0|1139.0|1139.0|1139.0|PAID
Sale|INV-0727|/Date(1527811200000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0726|/Date(1527811200000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0742|/Date(1527811200000+0000)/|Unit B|Rent Unit B|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0713|/Date(1525132800000+0000)/|Unit B|Electricity Unit B|200|1.0|6984.0|6984.0|6984.0|PAID
Sale|INV-0709|/Date(1525132800000+0000)/|Unit B|Water Unit B|200|1.0|1206.0|1206.0|1206.0|PAID
Sale|INV-0712|/Date(1525132800000+0000)/|Unit A|Electricity Unit A|200|1.0|2784.0|2784.0|2784.0|PAID
Sale|INV-0741|/Date(1527811200000+0000)/|Unit A|Rent Unit A|200|1.0|16000.0|16000.0|16000.0|PAID
Sale|INV-0746|/Date(1527811200000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0752|/Date(1527811200000+0000)/|Unit G|Water Unit G||1.0||||PAID
Sale|INV-0740|/Date(1527811200000+0000)/|Unit G|Electricity Unit G||1.0||||PAID
Sale|INV-0774|/Date(1530403200000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0770|/Date(1530403200000+0000)/|Unit F|Rent Unit F|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0750|/Date(1527811200000+0000)/|Unit F|Electricity Unit F|200|1.0|2520.0|2520.0|2520.0|PAID
Sale|INV-0734|/Date(1527811200000+0000)/|Unit F|Water Unit F|200|1.0|845.0|845.0|845.0|PAID
Sale|INV-0772|/Date(1530403200000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0769|/Date(1530403200000+0000)/|Unit C|Rent Unit C|200|1.0|13650.0|13650.0|13650.0|PAID
Sale|INV-0736|/Date(1527811200000+0000)/|Unit C|Electricity Unit C|200|1.0|6984.0|6984.0|6984.0|PAID
Sale|INV-0731|/Date(1527811200000+0000)/|Unit C|Water Unit C|200|1.0|910.0|910.0|910.0|PAID
Sale|INV-0768|/Date(1530403200000+0000)/|Unit E|Rent Unit E|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0754|/Date(1530403200000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0738|/Date(1527811200000+0000)/|Unit E|Electricity Unit E|200|1.0|9504.0|9504.0|9504.0|PAID
Sale|INV-0733|/Date(1527811200000+0000)/|Unit E|Water Unit E|200|1.0|1820.0|1820.0|1820.0|PAID
Sale|INV-0778|/Date(1530403200000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-0764|/Date(1530403200000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-0780|/Date(1530403200000+0000)/|Unit A|Rent Unit A|200|1.0|16000.0|16000.0|16000.0|PAID
Sale|INV-0771|/Date(1530403200000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0749|/Date(1527811200000+0000)/|Unit A|Electricity Unit A|200|1.0|3396.0|3396.0|3396.0|PAID
Sale|INV-0729|/Date(1527811200000+0000)/|Unit A|Water Unit A|200|1.0|1430.0|1430.0|1430.0|PAID
Sale|INV-0773|/Date(1530403200000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0767|/Date(1530403200000+0000)/|Unit D|Rent Unit D|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0737|/Date(1527811200000+0000)/|Unit D|Electricity Unit D|200|1.0|4152.0|4152.0|4152.0|PAID
Sale|INV-0732|/Date(1527811200000+0000)/|Unit D|Water Unit D|200|1.0|910.0|910.0|910.0|PAID
Sale|INV-0766|/Date(1530403200000+0000)/|Unit B|Rent Unit B|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0753|/Date(1530403200000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0735|/Date(1527811200000+0000)/|Unit B|Electricity Unit B|200|1.0|7728.0|7728.0|7728.0|PAID
Sale|INV-0730|/Date(1527811200000+0000)/|Unit B|Water Unit B|200|1.0|1040.0|1040.0|1040.0|PAID
Sale|INV-0765|/Date(1530403200000+0000)/|Unit G|Electricity Unit G||1.0||||PAID
Sale|INV-0779|/Date(1530403200000+0000)/|Unit G|Water Unit G||1.0||||PAID
Sale|INV-0807|/Date(1533081600000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-0806|/Date(1533081600000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-0798|/Date(1533081600000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0793|/Date(1533081600000+0000)/|Unit F|Rent Unit F|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0781|/Date(1533081600000+0000)/|Unit D|Rent Unit D|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0797|/Date(1533081600000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0796|/Date(1533081600000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0795|/Date(1533081600000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0792|/Date(1533081600000+0000)/|Unit C|Rent Unit C|200|1.0|13650.0|13650.0|13650.0|PAID
Sale|INV-0791|/Date(1533081600000+0000)/|Unit E|Rent Unit E|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0777|/Date(1530403200000+0000)/|Unit F|Electricity Unit F|200|1.0|2366.24|2366.24|2366.24|PAID
Sale|INV-0763|/Date(1530403200000+0000)/|Unit E|Electricity Unit E|200|1.0|7908.9|7908.9|7908.9|PAID
Sale|INV-0762|/Date(1530403200000+0000)/|Unit D|Electricity Unit D|200|1.0|2739.18|2739.18|2739.18|PAID
Sale|INV-0761|/Date(1530403200000+0000)/|Unit C|Electricity Unit C|200|1.0|6661.0|6661.0|6661.0|PAID
Sale|INV-0759|/Date(1530403200000+0000)/|Unit F|Water Unit F|200|1.0|630.0|630.0|630.0|PAID
Sale|INV-0758|/Date(1530403200000+0000)/|Unit E|Water Unit E|200|1.0|1071.0|1071.0|1071.0|PAID
Sale|INV-0757|/Date(1530403200000+0000)/|Unit D|Water Unit D|200|1.0|756.0|756.0|756.0|PAID
Sale|INV-0756|/Date(1530403200000+0000)/|Unit C|Water Unit C|200|1.0|1008.0|1008.0|1008.0|PAID
Sale|INV-0775|/Date(1530403200000+0000)/|Unit A|Water Unit A|200|1.0|756.0|756.0|756.0|PAID
Sale|INV-0776|/Date(1530403200000+0000)/|Unit A|Electricity Unit A|200|1.0|3870.86|3870.86|3870.86|PAID
Sale|INV-0794|/Date(1533081600000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0789|/Date(1533081600000+0000)/|Unit A|Rent Unit A|200|1.0|16000.0|16000.0|16000.0|PAID
Sale|INV-0755|/Date(1530403200000+0000)/|Unit B|Water Unit B|200|1.0|945.0|945.0|945.0|PAID
Sale|INV-0760|/Date(1530403200000+0000)/|Unit B|Electricity Unit B|200|1.0|6957.26|6957.26|6957.26|PAID
Sale|INV-0782|/Date(1533081600000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0790|/Date(1533081600000+0000)/|Unit B|Rent Unit B|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0808|/Date(1533081600000+0000)/|Unit G|Water Unit G||1.0||||PAID
Sale|INV-0788|/Date(1533081600000+0000)/|Unit G|Electricity Unit G||1.0||||PAID
Sale|INV-0804|/Date(1533081600000+0000)/|Unit A|Electricity Unit A|200|1.0|3220.48|3220.48|3220.48|PAID
Sale|INV-0783|/Date(1533081600000+0000)/|Unit A|Water Unit A|200|1.0|704.0|704.0|704.0|PAID
Sale|INV-0785|/Date(1533081600000+0000)/|Unit C|Electricity Unit C|200|1.0|6390.0|6390.0|6390.0|PAID
Sale|INV-0800|/Date(1533081600000+0000)/|Unit C|Water Unit C|200|1.0|896.0|896.0|896.0|PAID
Sale|INV-0801|/Date(1533081600000+0000)/|Unit D|Water Unit D|200|1.0|704.0|704.0|704.0|PAID
Sale|INV-0786|/Date(1533081600000+0000)/|Unit D|Electricity Unit D|200|1.0|2478.26|2478.26|2478.26|PAID
Sale|INV-0784|/Date(1533081600000+0000)/|Unit B|Electricity Unit B|200|1.0|6742.88|6742.88|6742.88|PAID
Sale|INV-0799|/Date(1533081600000+0000)/|Unit B|Water Unit B|200|1.0|896.0|896.0|896.0|PAID
Sale|INV-0805|/Date(1533081600000+0000)/|Unit F|Electricity Unit F|200|1.0|2138.6|2138.6|2138.6|PAID
Sale|INV-0803|/Date(1533081600000+0000)/|Unit F|Water Unit F|200|1.0|704.0|704.0|704.0|PAID
Sale|INV-0802|/Date(1533081600000+0000)/|Unit E|Water Unit E|200|1.0|1600.0|1600.0|1600.0|PAID
Sale|INV-0787|/Date(1533081600000+0000)/|Unit E|Electricity Unit E|200|1.0|8252.48|8252.48|8252.48|PAID
Sale|INV-0835|/Date(1535760000000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-0834|/Date(1535760000000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-0828|/Date(1535760000000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0824|/Date(1535760000000+0000)/|Unit F|Rent Unit F|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0822|/Date(1535760000000+0000)/|Unit E|Rent Unit E|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0827|/Date(1535760000000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0819|/Date(1535760000000+0000)/|Unit A|Rent Unit A|200|1.0|16000.0|16000.0|16000.0|PAID
Sale|INV-0826|/Date(1535760000000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0825|/Date(1535760000000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0823|/Date(1535760000000+0000)/|Unit C|Rent Unit C|200|1.0|13650.0|13650.0|13650.0|PAID
Sale|INV-0821|/Date(1535760000000+0000)/|Unit D|Rent Unit D|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0809|/Date(1535760000000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0820|/Date(1535760000000+0000)/|Unit B|Rent Unit B|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0810|/Date(1535760000000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0836|/Date(1535760000000+0000)/|Unit G|Water Unit G||1.0||||PAID
Sale|INV-0818|/Date(1535760000000+0000)/|Unit G|Electricity Unit G||1.0||||PAID
Sale|INV-0856|/Date(1538352000000+0000)/|Unit F|Rent Unit F|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0833|/Date(1535760000000+0000)/|Unit F|Electricity Unit F|200|1.0|1452.0|1452.0|1452.0|PAID
Sale|INV-0814|/Date(1535760000000+0000)/|Unit F|Water Unit F|200|1.0|373.14|373.14|373.14|PAID
Sale|INV-0842|/Date(1538352000000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0855|/Date(1538352000000+0000)/|Unit C|Rent Unit C|200|1.0|13650.0|13650.0|13650.0|PAID
Sale|INV-0832|/Date(1535760000000+0000)/|Unit C|Electricity Unit C|200|1.0|5100.0|5100.0|5100.0|PAID
Sale|INV-0829|/Date(1535760000000+0000)/|Unit C|Water Unit C|200|1.0|746.28|746.28|746.28|PAID
Sale|INV-0857|/Date(1538352000000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0830|/Date(1535760000000+0000)/|Unit D|Water Unit D|200|1.0|808.47|808.47|808.47|PAID
Sale|INV-0816|/Date(1535760000000+0000)/|Unit D|Electricity Unit D|200|1.0|2448.0|2448.0|2448.0|PAID
Sale|INV-0853|/Date(1538352000000+0000)/|Unit D|Rent Unit D|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0840|/Date(1538352000000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0864|/Date(1538352000000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-0817|/Date(1535760000000+0000)/|Unit E|Electricity Unit E|200|1.0|8652.0|8652.0|8652.0|PAID
Sale|INV-0813|/Date(1535760000000+0000)/|Unit E|Water Unit E|200|1.0|1305.99|1305.99|1305.99|PAID
Sale|INV-0863|/Date(1538352000000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-0854|/Date(1538352000000+0000)/|Unit E|Rent Unit E|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0841|/Date(1538352000000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0838|/Date(1538352000000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0811|/Date(1535760000000+0000)/|Unit A|Water Unit A|200|1.0|932.85|932.85|932.85|PAID
Sale|INV-0852|/Date(1538352000000+0000)/|Unit A|Rent Unit A|200|1.0|16000.0|16000.0|16000.0|PAID
Sale|INV-0831|/Date(1535760000000+0000)/|Unit A|Electricity Unit A|200|1.0|3756.0|3756.0|3756.0|PAID
Sale|INV-0850|/Date(1538352000000+0000)/|Unit G|Water Unit G||1.0||||PAID
Sale|INV-0837|/Date(1538352000000+0000)/|Unit B|Rent Unit B|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0839|/Date(1538352000000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0815|/Date(1535760000000+0000)/|Unit B|Electricity Unit B|200|1.0|6360.0|6360.0|6360.0|PAID
Sale|INV-0812|/Date(1535760000000+0000)/|Unit B|Water Unit B|200|1.0|559.71|559.71|559.71|PAID
Sale|INV-0851|/Date(1538352000000+0000)/|Unit G|Electricity Unit G||1.0||||PAID
Sale|INV-0891|/Date(1541030400000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-0859|/Date(1538352000000+0000)/|Unit B|Water Unit B|200|1.0|1240.0|1240.0|1240.0|PAID
Sale|INV-0846|/Date(1538352000000+0000)/|Unit B|Electricity Unit B|200|1.0|7649.0|7649.0|7649.0|PAID
Sale|INV-0848|/Date(1538352000000+0000)/|Unit E|Electricity Unit E|200|1.0|9161.0|9161.0|9161.0|PAID
Sale|INV-0843|/Date(1538352000000+0000)/|Unit E|Water Unit E|200|1.0|1240.0|1240.0|1240.0|PAID
Sale|INV-0849|/Date(1538352000000+0000)/|Unit F|Electricity Unit F|200|1.0|2529.0|2529.0|2529.0|PAID
Sale|INV-0844|/Date(1538352000000+0000)/|Unit F|Water Unit F|200|1.0|558.0|558.0|558.0|PAID
Sale|INV-0862|/Date(1538352000000+0000)/|Unit C|Electricity Unit C|200|1.0|6919.0|6919.0|6919.0|PAID
Sale|INV-0860|/Date(1538352000000+0000)/|Unit C|Water Unit C|200|1.0|806.0|806.0|806.0|PAID
Sale|INV-0861|/Date(1538352000000+0000)/|Unit D|Water Unit D|200|1.0|682.0|682.0|682.0|PAID
Sale|INV-0847|/Date(1538352000000+0000)/|Unit D|Electricity Unit D|200|1.0|2254.0|2254.0|2254.0|PAID
Sale|INV-0882|/Date(1541030400000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0879|/Date(1541030400000+0000)/|Unit F|Rent Unit F|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0878|/Date(1541030400000+0000)/|Unit C|Rent Unit C|200|1.0|13650.0|13650.0|13650.0|PAID
Sale|INV-0877|/Date(1541030400000+0000)/|Unit E|Rent Unit E|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0881|/Date(1541030400000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0876|/Date(1541030400000+0000)/|Unit D|Rent Unit D|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0872|/Date(1541030400000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-0867|/Date(1541030400000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0866|/Date(1541030400000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0892|/Date(1541030400000+0000)/|Unit G|Water Unit G||1.0||||PAID
Sale|INV-0873|/Date(1541030400000+0000)/|Unit G|Electricity Unit G||1.0||||PAID
Sale|INV-0875|/Date(1541030400000+0000)/|Unit B|Rent Unit B|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0865|/Date(1541030400000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0880|/Date(1541030400000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0874|/Date(1541030400000+0000)/|Unit A|Rent Unit A|200|1.0|16000.0|16000.0|16000.0|PAID
Sale|INV-0858|/Date(1538352000000+0000)/|Unit A|Water Unit A|200|1.0|930.0|930.0|930.0|PAID
Sale|INV-0845|/Date(1538352000000+0000)/|Unit A|Electricity Unit A|200|1.0|3840.0|3840.0|3840.0|PAID
Sale|INV-0896|/Date(1543622400000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0888|/Date(1541030400000+0000)/|Unit D|Electricity Unit D|200|1.0|2249.0|2249.0|2249.0|PAID
Sale|INV-0869|/Date(1541030400000+0000)/|Unit D|Water Unit D|200|1.0|804.0|804.0|804.0|PAID
Sale|INV-0887|/Date(1541030400000+0000)/|Unit B|Electricity Unit B|200|1.0|7223.0|7223.0|7223.0|PAID
Sale|INV-0920|/Date(1543622400000+0000)/|Unit G|water||1.0||||PAID
Sale|INV-0893|/Date(1543622400000+0000)/|Unit D|Rent Unit D|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0910|/Date(1543622400000+0000)/|Unit F|Rent Unit F|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0890|/Date(1541030400000+0000)/|Unit F|Electricity Unit F|200|1.0|2094.0|2094.0|2094.0|PAID
Sale|INV-0885|/Date(1541030400000+0000)/|Unit F|Water Unit F|200|1.0|804.0|804.0|804.0|PAID
Sale|INV-0884|/Date(1541030400000+0000)/|Unit C|Water Unit C|200|1.0|1005.0|1005.0|1005.0|PAID
Sale|INV-0871|/Date(1541030400000+0000)/|Unit C|Electricity Unit C|200|1.0|6735.0|6735.0|6735.0|PAID
Sale|INV-0889|/Date(1541030400000+0000)/|Unit E|Electricity Unit E|200|1.0|7663.0|7663.0|7663.0|PAID
Sale|INV-0870|/Date(1541030400000+0000)/|Unit E|Water Unit E|200|1.0|1407.0|1407.0|1407.0|PAID
Sale|INV-0919|/Date(1543622400000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-0918|/Date(1543622400000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-0909|/Date(1543622400000+0000)/|Unit C|Rent Unit C|200|1.0|13650.0|13650.0|13650.0|PAID
Sale|INV-0895|/Date(1543622400000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0897|/Date(1543622400000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0908|/Date(1543622400000+0000)/|Unit E|Rent Unit E|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0898|/Date(1543622400000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0911|/Date(1543622400000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0906|/Date(1543622400000+0000)/|Unit A|Rent Unit A|200|1.0|16000.0|16000.0|16000.0|PAID
Sale|INV-0886|/Date(1541030400000+0000)/|Unit A|Electricity Unit A|200|1.0|3225.0|3225.0|3225.0|PAID
Sale|INV-0883|/Date(1541030400000+0000)/|Unit A|Water Unit A|200|1.0|871.0|871.0|871.0|PAID
Sale|INV-0868|/Date(1541030400000+0000)/|Unit B|Water Unit B|200|1.0|1340.0|1340.0|1340.0|PAID
Sale|INV-0894|/Date(1543622400000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0907|/Date(1543622400000+0000)/|Unit B|Rent Unit B|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0905|/Date(1543622400000+0000)/|Unit G|Electricity Unit G||1.0||||PAID
Sale|INV-0924|/Date(1546300800000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0932|/Date(1546300800000+0000)/|Unit D|Rent Unit D|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0903|/Date(1543622400000+0000)/|Unit D|Electricity Unit D|200|1.0|2190.66|2190.66|2190.66|PAID
Sale|INV-0914|/Date(1543622400000+0000)/|Unit D|Water Unit D|200|1.0|726.0|726.0|726.0|PAID
Sale|INV-0904|/Date(1543622400000+0000)/|Unit E|Electricity Unit E|200|1.0|7906.52|7906.52|7906.52|PAID
Sale|INV-0900|/Date(1543622400000+0000)/|Unit E|Water Unit E|200|1.0|1386.0|1386.0|1386.0|PAID
Sale|INV-0933|/Date(1546300800000+0000)/|Unit E|Rent Unit E|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0925|/Date(1546300800000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0936|/Date(1546300800000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0934|/Date(1546300800000+0000)/|Unit C|Rent Unit C|200|1.0|13650.0|13650.0|13650.0|PAID
Sale|INV-0913|/Date(1543622400000+0000)/|Unit C|Water Unit C|200|1.0|858.0|858.0|858.0|PAID
Sale|INV-0902|/Date(1543622400000+0000)/|Unit C|Electricity Unit C|200|1.0|6106.0|6106.0|6106.0|PAID
Sale|INV-0917|/Date(1543622400000+0000)/|Unit F|Electricity Unit F|200|1.0|1812.96|1812.96|1812.96|PAID
Sale|INV-0915|/Date(1543622400000+0000)/|Unit F|Water Unit F|200|1.0|858.0|858.0|858.0|PAID
Sale|INV-0947|/Date(1546300800000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-0946|/Date(1546300800000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-0937|/Date(1546300800000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0922|/Date(1546300800000+0000)/|Unit F|Rent Unit F|200|1.0|14700.0|14700.0|14700.0|PAID
Sale|INV-0935|/Date(1546300800000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-0912|/Date(1543622400000+0000)/|Unit A|Water Unit A|200|1.0|990.0|990.0|990.0|PAID
Sale|INV-0901|/Date(1543622400000+0000)/|Unit A|Electricity Unit A|200|1.0|2656.49|2656.49|2656.49|PAID
Sale|INV-0931|/Date(1546300800000+0000)/|Unit A|Rent Unit A|200|1.0|16000.0|16000.0|16000.0|PAID
Sale|INV-0916|/Date(1543622400000+0000)/|Unit B|Electricity Unit B|200|1.0|7025.22|7025.22|7025.22|PAID
Sale|INV-0899|/Date(1543622400000+0000)/|Unit B|Water Unit B|200|1.0|1320.0|1320.0|1320.0|PAID
Sale|INV-0921|/Date(1546300800000+0000)/|Unit B|Rent Unit B|200|1.0|14700.0|14700.0|14700.0|PAID
